# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR
7315 1.715965 4.622496 1.359274 84 81 0 0
7316 1.856109 5.124402 1.612776 130 129 13 0
7317 2.074912 4.847687 1.867228 92 89 46 0
7318 1.912714 5.149864 1.768213 106 103 0 0
7319 1.988951 4.627559 1.654289 112 105 37 0
7320 1.972307 4.652210 1.666723 104 100 27 0
7321 1.966669 4.604955 1.609744 119 118 53 0
7322 1.967175 5.255144 1.601474 182 178 42 0
7323 2.216991 5.449043 1.732399 11 16 10 0
7324 1.986110 4.679789 1.704837 107 103 29 0
7325 2.019649 5.249567 1.856414 10 12 1 0
7326 2.257240 5.400900 1.998850 16 17 12 0
7327 2.146871 5.014416 1.997281 23 24 16 0
7328 2.380488 5.389981 2.093621 21 23 20 0
7329 2.356002 5.419521 2.072481 20 20 18 0
7330 2.220372 5.166498 2.051010 20 21 15 0
7331 2.208948 5.218833 2.031474 18 17 13 0
7332 2.265457 5.365643 2.021662 17 16 12 0
7333 2.245337 5.306564 2.026586 17 16 12 0
7334 2.019005 4.568688 1.598329 127 115 67 0
7335 2.066068 4.766491 1.808261 123 121 47 0
7336 2.209610 5.109745 2.049721 20 23 14 0
7337 2.155628 5.428060 1.812679 7 12 8 0
7338 2.035326 4.697809 1.743030 113 112 48 0
7339 2.289124 5.289894 2.067183 21 20 16 0
7340 2.263627 5.212873 2.069928 22 21 17 0
7341 2.205672 5.038972 2.037112 20 23 14 0
7342 2.369813 5.518100 1.920408 8 8 8 0
7343 2.350913 5.514902 1.929531 15 15 15 0
7344 2.490369 2.304852 0.957951 210 202 41 0
7345 2.462563 2.356882 0.973340 193 182 41 0
7346 2.441005 2.312041 1.003568 197 186 42 0
7347 2.606184 2.098047 0.481490 165 160 34 0
7348 2.611438 2.180323 0.505130 163 158 32 0
7349 2.605513 2.114943 0.541920 158 147 3 0
7350 2.615272 2.046723 0.440605 169 164 38 0
7351 2.610436 2.048222 0.489306 172 163 32 0
7352 2.615482 2.003991 0.437415 177 173 40 0
7353 2.622653 1.974460 0.463626 165 157 24 0
7354 2.623359 1.940755 0.404477 179 177 42 0
7355 2.610070 2.226454 0.693723 197 183 12 0
7356 2.584260 2.268655 0.755905 208 192 34 0
7357 2.630722 2.218542 0.730635 210 196 29 0
7358 2.575285 2.327307 0.787605 189 178 28 0
7359 2.598420 2.308904 0.710549 178 162 15 0
7360 2.706698 2.291424 -0.095948 146 141 37 0
7361 2.720082 2.346975 -0.168865 153 149 41 0
7362 2.761063 2.416171 -0.023135 143 139 32 0
7363 2.603038 2.674430 0.769123 106 23 7 0
7364 2.643941 2.637493 0.711185 107 17 9 0
7365 2.672217 2.706305 0.684051 107 18 10 0
7366 2.632639 2.197141 0.657526 200 185 8 0
7367 2.647644 2.196513 0.683040 210 198 14 0
7368 2.703944 2.275748 0.022447 141 138 31 0
7369 2.662423 2.184236 -0.106212 145 140 38 0
7370 2.618889 2.065597 -0.144998 151 148 41 0
7371 2.625276 2.120119 -0.198718 145 141 34 0
7372 2.767354 2.093795 0.636229 224 213 27 0
7373 2.746215 2.094388 0.606324 224 211 19 0
7374 2.696964 2.147873 0.645954 216 202 15 0
7375 2.777192 2.765951 0.465003 166 166 34 0
7376 2.800841 2.805007 0.382971 174 171 32 0
7377 2.778787 2.832481 0.448900 171 169 24 0
7378 2.684835 2.123100 0.590778 209 196 4 0
7379 2.636299 2.172803 0.619804 190 172 0 0
7380 2.550668 2.216485 0.983683 208 201 48 0
7381 2.627620 2.168124 0.960522 206 202 43 0
7382 2.589244 2.222202 0.923340 214 206 43 0
7383 2.646189 2.330688 0.552176 160 159 33 0
7384 2.687318 2.383755 0.448639 152 149 32 0
7385 2.696041 2.462154 0.545623 157 157 35 0
7386 2.761603 2.911123 0.486744 176 174 27 0
7387 2.751913 2.888406 0.517983 166 166 20 0
7388 2.774038 2.874769 0.468271 175 174 24 0
7389 2.788930 2.862204 0.408651 180 176 27 0
7390 2.532334 2.264289 0.943757 214 205 42 0
7391 2.481977 2.265187 1.000335 210 200 40 0
7392 2.670954 2.033382 0.509566 188 179 0 0
7393 2.706183 2.051943 0.531350 204 194 1 0
7394 2.708745 2.005498 0.496817 194 184 9 0
7395 2.640969 2.068107 0.105594 160 154 40 0
7396 2.626226 1.980280 0.055298 160 157 42 0
7397 2.628204 2.015894 0.012156 158 154 46 0
7398 2.818374 2.601078 0.057346 151 148 35 0
7399 2.824970 2.658946 0.088314 156 154 33 0
7400 2.814147 2.610689 0.136659 152 149 34 0
7401 2.567033 2.589183 0.793557 107 29 9 0
7402 2.568845 2.535750 0.810924 167 155 47 0
7403 2.601539 2.566928 0.766684 160 128 51 0
7404 2.529136 2.355531 0.874987 208 194 43 0
7405 2.538486 2.316624 0.857603 213 200 44 0
7406 2.547322 2.333982 0.831741 198 184 35 0
7407 2.630400 1.898589 0.347811 181 178 45 0
7408 2.629441 1.924390 0.302996 178 175 42 0
7409 2.623202 1.985788 0.374972 178 175 42 0
7410 2.619124 2.513870 0.756785 157 151 13 0
7411 2.592643 2.457143 0.764087 161 154 14 0
7412 2.831653 2.685270 0.016469 159 155 32 0
7413 2.828821 2.712614 0.088123 162 158 33 0
7414 2.636395 2.019615 0.496120 154 146 0 0
7415 2.669193 2.176533 0.077997 149 145 35 0
7416 2.696720 2.281211 0.170259 149 145 35 0
7417 2.554772 2.458258 0.848053 181 165 28 0
7418 2.497593 2.415221 0.927122 183 172 30 0
7419 2.552123 2.377943 0.842302 193 178 35 0
7420 2.759869 2.114334 0.679781 222 210 26 0
7421 2.694943 2.339280 0.325434 148 144 34 0
7422 2.745291 2.502498 0.374441 155 153 42 0
7423 2.714165 2.677733 0.614227 91 18 12 0
7424 2.730974 2.733257 0.582578 71 10 7 0
7425 2.710627 2.726495 0.625973 109 22 15 0
7426 2.635210 2.091965 0.294117 162 158 33 0
7427 2.623428 2.092070 0.402438 166 163 34 0
7428 2.629110 1.990920 0.272045 177 172 46 0
7429 2.654728 2.514297 0.709774 153 150 11 0
7430 2.643880 2.557282 0.738407 149 141 17 0
7431 2.527943 2.591379 0.871946 94 23 5 0
7432 2.510881 2.663991 0.886237 104 23 6 0
7433 2.486918 2.632569 0.917546 96 22 9 0
7434 2.721633 2.559617 0.561909 159 157 36 0
7435 2.737736 2.545588 0.475582 154 152 31 0
7436 2.744777 2.599553 0.502272 156 154 33 0
7437 2.646450 2.066739 0.522497 173 164 0 0
7438 2.561770 2.306821 0.808379 201 188 34 0
7439 2.611316 2.228441 0.868347 210 202 31 0
7440 2.646015 2.203694 0.857046 214 203 35 0
7441 2.637100 2.215893 0.820944 212 201 31 0
7442 2.633493 2.139891 0.579590 181 168 1 0
7443 2.670422 2.181465 0.698019 219 206 29 0
7444 2.655879 2.184140 0.890376 210 201 34 0
7445 2.825397 2.757935 0.157894 166 164 27 0
7446 2.820038 2.792572 0.100313 174 171 28 0
7447 2.815446 2.811681 0.168246 173 176 25 0
7448 2.684573 2.180323 0.822495 217 209 38 0
7449 2.798942 2.560898 0.169954 162 159 42 0
7450 2.800231 2.596520 0.253633 160 157 42 0
7451 2.757403 2.442452 0.168882 151 147 40 0
7452 2.815228 2.725641 0.309941 171 168 39 0
7453 2.825798 2.680608 0.189037 158 156 37 0
7454 2.591153 2.185107 0.588826 155 147 14 0
7455 2.577951 2.260865 0.791805 217 203 42 0
7456 2.560707 2.280061 0.827366 218 204 43 0
7457 2.594647 2.250347 0.824935 215 203 39 0
7458 2.424336 2.284662 1.032437 198 190 47 0
7459 2.740934 2.928019 0.542268 168 165 36 0
7460 2.643923 2.101115 0.210682 159 157 36 0
7461 2.634286 2.040118 0.219562 163 161 40 0
7462 2.637676 2.050514 0.170834 163 158 38 0
7463 2.751887 2.063236 0.567347 217 205 9 0
7464 2.712484 2.156325 0.696956 224 211 37 0
7465 2.599213 2.231630 0.651208 166 157 2 0
7466 2.595902 2.258930 0.700511 184 170 11 0
7467 2.668740 2.554511 0.704319 147 138 9 0
7468 2.694943 2.516894 0.613094 164 160 35 0
7469 2.709957 2.568784 0.634460 167 160 46 0
7470 2.684957 2.532639 0.670544 148 148 18 0
7471 2.697478 2.625293 0.648350 89 20 13 0
7472 2.682883 2.581079 0.674021 136 110 53 0
7473 2.646991 1.980734 0.483564 171 162 9 0
7474 2.584757 2.614401 0.768400 106 27 10 0
7475 2.622392 2.604964 0.740516 91 16 0 0
7476 2.746023 2.793931 0.547645 148 129 50 0
7477 2.735950 2.886646 0.579973 75 3 4 0
7478 2.717154 2.809947 0.636691 105 16 8 0
7479 2.699587 2.087844 0.561813 212 200 4 0
7480 2.659512 2.106613 0.551583 186 174 2 0
7481 2.670065 1.995974 0.490744 184 173 3 0
7482 2.663155 1.972011 0.476802 174 168 12 0
7483 2.816343 2.800432 0.248945 184 183 30 0
7484 2.801608 2.857725 0.327944 187 182 26 0
7485 2.811211 2.796790 0.319831 186 184 39 0
7486 2.811080 2.821223 0.114743 189 192 49 0
7487 2.827183 2.635767 -0.008217 161 155 43 0
7488 2.829022 2.759939 0.053956 165 164 22 0
7489 2.835122 2.725336 -0.009054 163 159 34 0
7490 2.783135 2.931557 0.312555 197 194 21 0
7491 2.805939 2.871868 0.222158 190 187 30 0
7492 2.495083 2.202535 1.049072 200 191 36 0
7493 2.806418 2.552306 -0.044423 150 148 39 0
7494 2.661203 2.466554 0.657770 161 157 24 0
7495 2.821850 2.741169 0.233425 184 181 48 0
7496 2.751643 2.952130 0.498455 184 183 30 0
7497 2.562406 2.647121 0.817572 108 21 4 0
7498 2.546381 2.605225 0.833475 113 25 13 0
7499 2.743017 2.728499 0.528840 158 158 36 0
7500 2.758379 2.669455 0.486326 159 157 34 0
7501 2.647531 2.391075 0.615848 163 159 34 0
7502 2.619786 2.395293 0.699003 164 157 17 0
7503 2.614689 2.302787 0.634443 164 156 21 0
7504 2.627646 1.907189 0.162870 176 175 49 0
7505 2.628561 1.896480 0.238723 176 173 40 0
7506 2.587772 2.381481 0.775458 187 172 27 0
7507 2.629668 2.467791 0.717067 160 152 15 0
7508 2.599039 2.246583 0.776408 220 208 38 0
7509 2.609826 2.246897 0.573978 167 161 37 0
7510 2.508685 2.333154 0.912370 206 194 32 0
7511 2.802384 2.851251 0.149668 181 187 65 0
7512 2.735575 2.622383 0.544630 164 162 39 0
7513 2.599954 2.241416 0.612641 164 156 21 0
7514 2.777933 2.899516 0.442042 182 179 24 0
7515 2.524457 2.292505 0.915838 211 200 32 0
7516 2.630365 1.986973 0.145669 169 165 42 0
7517 2.638469 2.155707 0.362686 160 159 33 0
7518 2.651530 2.167052 0.282806 158 158 34 0
7519 2.657177 2.230558 0.356464 161 159 38 0
7520 2.663207 2.195032 0.768243 219 207 35 0
7521 2.633589 2.184114 0.425181 163 159 36 0
7522 2.756689 2.840428 0.505026 165 164 24 0
7523 2.537946 2.533685 0.874865 162 152 28 0
7524 2.508563 2.575398 0.915367 172 145 66 0
7525 2.502655 2.515796 0.923035 159 151 27 0
7526 2.654711 2.138837 -0.033879 150 145 41 0
7527 2.620840 2.022333 -0.067018 151 148 41 0
7528 2.536230 2.297097 0.879144 210 199 31 0
7529 2.563312 2.264899 0.883152 213 206 37 0
7530 2.798097 2.750458 0.391572 170 167 34 0
7531 2.781584 2.910383 0.390875 196 191 29 0
7532 2.763259 2.961358 0.422210 198 194 25 0
7533 2.768139 2.927122 0.446878 187 184 27 0
7534 2.703691 2.904640 0.650616 104 16 6 0
7535 2.663634 2.178938 0.184523 157 154 37 0
7536 2.724883 2.154243 0.744176 219 207 35 0
7537 2.787056 2.694699 0.407902 163 161 38 0
7538 2.531080 2.744611 0.875249 101 17 6 0
7539 2.661342 2.187102 0.726548 228 216 44 0
7540 2.686281 2.174860 0.720100 222 210 38 0
7541 2.788843 2.626670 0.346522 160 158 37 0
7542 2.764078 2.608101 0.430941 158 156 37 0
7543 2.797094 2.535010 0.080829 149 146 31 0
7544 2.728700 2.967676 0.550442 176 173 30 0
7545 2.719420 2.959049 0.593349 85 42 7 0
7546 2.667067 2.625651 0.679119 100 20 9 0
7547 2.655399 2.818095 0.725955 105 16 10 0
7548 2.663329 2.907734 0.719263 106 17 9 0
7549 2.731175 2.671546 0.561264 161 155 43 0
7550 2.649910 2.274676 0.460428 160 158 35 0
7551 2.621015 2.228449 0.783675 217 205 33 0
7552 2.813198 2.619438 0.191547 160 160 40 0
7553 2.659425 2.592773 0.710131 151 106 41 0
7554 2.723655 2.617311 0.596338 168 163 45 0
7555 2.645091 2.085857 0.021541 155 151 44 0
7556 2.707787 2.958735 0.640726 104 21 17 0
7557 2.674622 2.246992 0.265466 154 153 35 0
7558 2.753621 2.990863 0.350103 213 207 25 0
7559 2.782473 2.941839 0.223439 203 194 27 0
7560 2.757272 2.990776 0.258626 213 205 16 0
7561 2.432291 2.247036 1.058221 205 191 40 0
7562 2.628875 2.255680 0.529485 160 158 35 0
7563 2.611186 1.933148 -0.037391 155 155 41 0
7564 2.605748 2.781427 0.788703 106 17 11 0
7565 2.600546 1.986485 -0.153781 151 149 40 0
7566 2.583179 1.967541 -0.222080 171 168 39 0
7567 2.425041 2.193045 1.106278 197 186 42 0
7568 2.659782 2.217819 -0.199668 143 138 34 0
7569 2.594969 1.933278 -0.138776 158 155 38 0
7570 0.910252 2.709094 1.085399 102 99 22 0
7571 0.897791 2.789975 1.086802 104 101 24 0
7572 0.830364 2.821249 1.027845 103 99 25 0
7573 1.751517 3.648772 1.234632 125 124 34 0
7574 1.673956 3.666069 1.243241 121 117 30 0
7575 1.753120 3.538822 1.243372 127 122 38 0
7576 0.967153 2.688991 1.130476 103 97 19 0
7577 0.963380 2.606559 1.121135 103 98 17 0
7578 0.821624 2.960400 1.030773 101 97 23 0
7579 0.747147 2.932594 0.957063 101 97 24 0
7580 1.564563 3.511713 1.255981 123 122 39 0
7581 1.506476 3.483454 1.256565 121 118 37 0
7582 1.568527 3.387995 1.270986 124 122 35 0
7583 1.425272 3.475176 1.246143 119 117 34 0
7584 1.474959 3.308002 1.278393 124 126 42 0
7585 1.647588 3.484970 1.257297 125 123 38 0
7586 1.662584 3.311766 1.279900 127 126 36 0
7587 1.742045 3.383219 1.265156 128 126 39 0
7588 0.921894 3.772709 0.901843 106 103 22 0
7589 0.933727 3.722369 0.942885 111 108 29 0
7590 0.979536 3.743178 0.972660 108 106 21 0
7591 1.373068 3.326048 1.260808 121 117 30 0
7592 0.855974 3.734734 0.847243 108 105 26 0
7593 0.883126 3.681684 0.912962 107 103 29 0
7594 1.584360 3.219914 1.294417 128 128 40 0
7595 1.762540 3.240601 1.285399 130 129 39 0
7596 1.698389 3.168965 1.301502 127 126 36 0
7597 1.824669 3.314572 1.266690 137 133 44 0
7598 1.301580 3.077383 1.289477 123 124 44 0
7599 1.414938 3.032437 1.313509 123 124 46 0
7600 1.397876 3.172659 1.292195 123 122 42 0
7601 1.682025 3.998980 1.184641 93 89 16 0
7602 1.665442 3.951106 1.194592 99 95 22 0
7603 1.713682 3.965441 1.193276 99 95 24 0
7604 1.783436 3.134258 1.302155 131 130 37 0
7605 1.514232 3.090323 1.314241 125 127 44 0
7606 1.742106 3.069688 1.317788 135 129 41 0
7607 1.644137 3.071004 1.319618 128 126 41 0
7608 1.183552 3.012744 1.259484 116 114 31 0
7609 1.089451 3.030293 1.217178 116 113 34 0
7610 1.122912 2.919637 1.238710 122 117 36 0
7611 1.564955 3.686372 1.240052 111 109 24 0
7612 1.488273 3.731161 1.223504 106 100 22 0
7613 1.485825 3.607181 1.241969 119 114 33 0
7614 1.841635 3.183778 1.285024 136 134 47 0
7615 1.617935 2.927226 1.340417 125 123 38 0
7616 1.262455 2.977505 1.286906 122 117 35 0
7617 1.312368 2.967319 1.299515 126 123 42 0
7618 1.731031 2.976163 1.333743 128 127 37 0
7619 1.395227 3.856361 1.177862 105 99 13 0
7620 1.469486 3.979723 1.161767 91 85 7 0
7621 1.400482 3.930237 1.152461 103 97 13 0
7622 1.841888 3.046309 1.318337 140 135 44 0
7623 1.226432 3.310738 1.224350 118 113 31 0
7624 1.210617 3.442055 1.196527 119 117 34 0
7625 1.151589 3.357810 1.190688 119 116 35 0
7626 0.680147 2.780774 0.855878 103 99 25 0
7627 0.746773 2.785357 0.936533 102 98 24 0
7628 0.676243 2.917502 0.875580 102 98 27 0
7629 1.570993 3.910979 1.200308 93 89 15 0
7630 1.616732 3.882947 1.208395 98 94 20 0
7631 1.601082 3.955028 1.192971 94 90 16 0
7632 1.028803 2.682342 1.171901 107 101 23 0
7633 1.821672 3.963733 1.179944 107 103 30 0
7634 1.850959 3.872613 1.189860 118 113 32 0
7635 1.892097 4.002919 1.165192 104 98 20 0
7636 1.232175 2.894706 1.280022 118 113 31 0
7637 1.379603 2.931252 1.315731 123 120 39 0
7638 1.541715 3.579341 1.250212 120 119 36 0
7639 1.306190 2.889513 1.300256 121 116 34 0
7640 1.044087 2.580382 1.165845 105 102 23 0
7641 1.089722 2.631672 1.202722 111 105 27 0
7642 1.085931 3.292918 1.175823 121 118 39 0
7643 1.143677 3.242004 1.207541 118 116 31 0
7644 1.309510 3.466279 1.222276 114 110 19 0
7645 0.688251 3.510920 0.784834 98 95 16 0
7646 0.715185 3.595383 0.765559 98 95 18 0
7647 0.677010 3.624505 0.683162 94 91 12 0
7648 0.801565 3.074463 1.011454 103 99 26 0
7649 0.871153 3.038275 1.071928 104 100 26 0
7650 0.839836 3.145350 1.037029 104 100 27 0
7651 1.726962 2.865846 1.348722 127 124 43 0
7652 1.656676 2.803220 1.350778 127 125 48 0
7653 0.908414 3.101624 1.095786 106 103 26 0
7654 0.960749 3.009023 1.142030 111 108 29 0
7655 0.977104 3.120272 1.141917 112 109 32 0
7656 1.205075 3.166438 1.249175 124 122 39 0
7657 1.068747 3.841722 0.988519 127 124 31 0
7658 1.012308 3.846942 0.937143 130 129 39 0
7659 1.033230 3.789901 0.986411 118 117 27 0
7660 1.633166 3.785204 1.230179 106 103 24 0
7661 1.705465 3.784812 1.222372 107 104 25 0
7662 1.073191 2.794210 1.209981 116 110 32 0
7663 1.189303 2.796485 1.262351 115 112 33 0
7664 1.180336 2.908675 1.261601 114 109 28 0
7665 1.860553 2.896493 1.340139 151 146 52 0
7666 1.795652 2.917005 1.341655 127 128 34 0
7667 1.795051 2.835479 1.347911 127 126 36 0
7668 1.735004 2.750502 1.352521 129 123 45 0
7669 0.697705 3.028211 0.911141 99 95 22 0
7670 0.745849 3.054108 0.961716 100 96 23 0
7671 1.021031 3.743021 1.008509 114 108 22 0
7672 1.596342 3.590686 1.252007 126 122 35 0
7673 1.930969 2.980424 1.316420 142 138 15 0
7674 0.647793 3.450682 0.744986 94 91 12 0
7675 0.624884 3.341323 0.755809 94 91 14 0
7676 0.672121 3.401562 0.807098 102 99 22 0
7677 1.799713 3.423556 1.251301 134 130 41 0
7678 1.835945 2.777872 1.350839 137 132 50 0
7679 1.923920 2.827593 1.334266 133 131 22 0
7680 1.296195 2.778194 1.296683 119 116 37 0
7681 1.282009 2.632317 1.284640 115 112 31 0
7682 1.375116 2.658170 1.313901 119 116 35 0
7683 1.134205 2.558615 1.214921 113 107 33 0
7684 1.150465 3.471464 1.166464 118 113 32 0
7685 1.092832 3.397484 1.156609 116 113 32 0
7686 1.214712 3.565094 1.174899 114 109 18 0
7687 1.021553 3.044471 1.178611 118 115 36 0
7688 1.042362 2.948514 1.198313 116 113 34 0
7689 1.046065 3.338396 1.143416 116 112 38 0
7690 1.557766 3.798720 1.222468 101 98 21 0
7691 1.791940 2.679519 1.345271 134 129 47 0
7692 1.701387 2.616553 1.348783 124 122 35 0
7693 1.157872 2.667494 1.239608 112 109 30 0
7694 0.978255 3.332828 1.101415 112 109 32 0
7695 1.015428 3.229787 1.143869 111 108 29 0
7696 0.918600 3.220873 1.084702 110 107 28 0
7697 1.378985 2.788538 1.318833 122 119 38 0
7698 0.757212 3.647187 0.786107 101 98 19 0
7699 0.717433 3.653365 0.723960 96 93 14 0
7700 0.956636 2.793696 1.137037 103 100 21 0
7701 0.991238 2.892938 1.166917 113 110 31 0
7702 0.639166 3.538395 0.674387 92 89 10 0
7703 1.738568 3.923449 1.198740 103 101 27 0
7704 1.758636 4.001385 1.180999 98 91 19 0
7705 0.887352 2.858893 1.085164 105 101 27 0
7706 0.825885 3.263291 1.005511 105 101 28 0
7707 0.903325 3.339302 1.047930 111 108 29 0
7708 1.116769 3.559630 1.131940 112 107 16 0
7709 1.105650 3.681711 1.092423 111 106 12 0
7710 1.026102 3.565808 1.079274 113 108 24 0
7711 1.801473 2.590316 1.343136 133 132 40 0
7712 1.880281 2.578526 1.331259 134 130 33 0
7713 1.885727 2.684042 1.341359 126 126 26 0
7714 1.514336 3.883156 1.200822 96 90 14 0
7715 1.084720 3.202138 1.185678 119 117 34 0
7716 0.760758 3.167570 0.967615 100 96 23 0
7717 1.467186 2.799909 1.333934 125 122 43 0
7718 1.492743 2.928124 1.332357 123 120 39 0
7719 1.303314 3.310015 1.247668 119 117 34 0
7720 1.327478 3.214616 1.273339 124 123 41 0
7721 1.723145 2.508424 1.338108 132 129 34 0
7722 1.757164 2.460141 1.335520 136 132 35 0
7723 1.829201 2.488887 1.328035 133 128 34 0
7724 0.627463 2.823131 0.789505 101 97 24 0
7725 0.661804 3.047346 0.868112 98 94 21 0
7726 1.685981 3.851299 1.211079 102 98 24 0
7727 1.630726 2.696807 1.350691 125 126 48 0
7728 0.933762 3.567577 1.013641 107 104 27 0
7729 1.011855 3.681693 1.029091 113 108 24 0
7730 1.049333 3.125596 1.184580 115 112 35 0
7731 0.613120 3.441489 0.680330 94 88 12 0
7732 0.821842 3.587236 0.900153 105 106 30 0
7733 0.885148 3.609046 0.950475 104 105 29 0
7734 1.133630 3.781126 1.071815 118 115 22 0
7735 1.158761 3.842315 1.056783 121 118 25 0
7736 1.123644 3.817628 1.045978 118 115 22 0
7737 1.835326 4.025871 1.169793 104 101 22 0
7738 1.086088 2.692311 1.205580 107 104 25 0
7739 1.317518 3.654306 1.196004 111 105 21 0
7740 1.404969 3.623598 1.224655 115 112 33 0
7741 0.598777 3.266707 0.731375 96 92 18 0
7742 0.574936 3.188414 0.700180 97 91 17 0
7743 0.614122 3.212934 0.776931 97 93 19 0
7744 1.045909 3.450377 1.120168 111 108 29 0
7745 0.693854 3.137238 0.903865 97 93 20 0
7746 1.246526 3.689762 1.162002 112 107 16 0
7747 0.736377 3.504559 0.844637 100 97 20 0
7748 0.754397 3.569573 0.833684 98 95 18 0
7749 1.348033 3.880882 1.148243 106 100 14 0
7750 1.356599 3.943090 1.123034 106 100 14 0
7751 1.285974 3.862818 1.118085 109 104 20 0
7752 0.599657 3.532330 0.590116 92 87 5 0
7753 0.773567 3.517795 0.879832 101 102 26 0
7754 0.623847 2.991029 0.810305 98 94 20 0
7755 0.676609 3.279499 0.856122 97 90 18 0
7756 0.638094 3.126502 0.830930 96 92 18 0
7757 0.978438 3.795504 0.937544 119 117 32 0
7758 0.799378 3.709150 0.794995 107 104 25 0
7759 0.810366 3.653025 0.850388 103 104 28 0
7760 0.622583 3.639118 0.555548 92 87 6 0
7761 1.119645 3.130118 1.220228 119 117 34 0
7762 0.937831 3.671132 0.975527 115 109 31 0
7763 1.102121 3.469817 1.144810 118 113 29 0
7764 0.585489 3.452407 0.603866 90 84 8 0
7765 0.577829 3.325238 0.655739 91 85 9 0
7766 0.956078 3.450133 1.059851 113 109 35 0
7767 0.858440 3.365731 1.006095 110 106 32 0
7768 0.900841 3.401553 1.031147 110 107 30 0
7769 0.726609 3.237525 0.923366 100 96 23 0
7770 1.319487 3.755473 1.178803 109 103 15 0
7771 1.565800 2.802236 1.345114 124 127 48 0
7772 1.402930 3.756353 1.203097 107 101 17 0
7773 0.778944 3.349279 0.945499 102 98 24 0
7774 0.765969 3.256129 0.955947 103 99 28 0
7775 0.873767 3.443414 1.001625 107 104 27 0
7776 0.913189 2.921432 1.110338 107 103 29 0
7777 0.583040 2.896284 0.726339 98 94 21 0
